contig	Length	RR131Jul_Bulk_S47	RR131Oct_Bulk_S12	RR131Oct_vir_S17	RR132Jul_Bulk_S49	RR132July_vir_S9	RR132Oct_Bulk_S20	RR132Oct_vir_S16	RR231Jul_Bulk_S41	RR231July_vir_S32	RR231Oct_Bulk_S40	RR231Oct_vir_S21	RR232Jul_Bulk_S38	RR232Oct_Bulk_S54	RR232Oct_vir_S28	RR451Jul_Bulk_S30	RR451July_vir_S10	RR451Oct_Bulk_S25	RR451Oct_vir_S11	RR452Jul_Bulk_S31	RR452Oct_Bulk_S26	RR452Oct_vir_S6	RR641Jul_Bulk_S58	RR641Oct_Bulk_S50	RR641Oct_vir_S1	RR642Jul_Bulk_S45	RR642July_vir_S5	RR642Oct_Bulk_S51	RR642Oct_vir_S19	RR681Jul_Bulk_S43	RR681July_vir_S24	RR681Oct_Bulk_S57	RR681Oct_vir_S18	RR682Jul_Bulk_S36	RR682Oct_Bulk_S22	RR682Oct_vir_S8	RR891Jul_Bulk_S29	RR891July_vir_S2	RR891Oct_Bulk_S44	RR891Oct_vir_S15	RR892Jul_Bulk_S33	RR892Oct_Bulk_S56	RR892Oct_vir_S23
biochar_2018_2229	13871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_2231	13856	0	0	0	0	112.7135	0	0	0	0	0	0	0	0	0	0	342.7295	0	2.0173	0	0	3.5186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.0385	0	0	0	0	0
biochar_2018_2235	13834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_2243	13791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.4	0	0	65.5248	0	0	36.3471	0	20.18	0	0	0	0	0	0	0	0	6.7147	0	8.4783	0	22.0402	0	0	0
biochar_2018_2251	13718	0	0	0	0	2.4164	0	0	0	0	0	0	0	0	0	0	3.5559	0	0	0	0	1.8858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2629	0	0	0	0	0
biochar_2018_2270	13595	0	0	1.7741	0	0	0	0	0	0	0	0	0	0	0	0	5.5435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_2276	13557	0	0	0	0	2.2248	0	0	0	0	0	0	0	0	0	0	17.6909	0	0	0	0	0	0	0	3.4378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_2283	13516	0	0	0	0	63.8557	0	0	0	0	0	0	0	0	0	0	176.9518	0	0	0	0	2.2839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.5765	0	0	0	0	0
biochar_2018_2311	13251	0	0	0	0	0	0	0	0	1.7704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_2348	12990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5672	0	0	0	0	0	0	0
biochar_2018_235	51083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3303	0	2.3249	11.1544	2.2489	0	0	0	17.0169
biochar_2018_2366	12882	0	0	0	0	0	0	3.8381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_2368	12878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1692	0	0	0	0	0	0	0	3.227	0	0	0	0	0	0	0	0	3.3726	0	0	0	0	0	0	0
biochar_2018_2377	12835	0	0	3.2408	0	19.818	0	6.7547	0	0	0	0	0	0	0	0	7.32	0	8.5963	0	0	31.7792	0	0	15.4798	0	2.8117	0	0	0	0	0	0	0	0	0	0	28.6821	0	1.9194	0	0	2.2777
biochar_2018_2378	12822	0	0	2.2751	0	52.2884	0	2.568	0	4.8035	0	0	0	0	0	0	15.3857	0	0	0	0	5.4306	0	0	341.1598	0	411.0148	1.9072	7.6189	0	3.9362	0	4.563	0	0	65.6186	0	40.764	0	0	0	0	0
biochar_2018_2380	12815	0	0	0	0	19.6616	0	0	0	0	0	0	0	0	0	0	28.3617	0	0	0	0	1.8477	0	0	0	0	41.8748	0	0	0	0	0	0	0	0	0	0	9.3134	0	0	0	0	0
biochar_2018_2387	12760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_239	50939	0	0	0	0	11.4348	0	2.3808	0	0	0	0	0	0	0	0	38.9755	0	0	0	0	5.0309	0	0	0	0	3.1201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_2415	12573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_2416	12572	0	0	0	0	0	0	0	2.8541	2.7201	2.1803	0	2.616	1.9632	2.8579	0	0	0	0	0	0	0	0	0	38.2194	0	54.9747	0	0	4.1666	3.8887	1.8814	0	4.6983	0	19.1063	0	0	0	0	0	0	0
biochar_2018_242	50849	0	0	0	0	6.2621	0	0	0	0	0	0	0	0	0	0	4.1698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_2428	12477	0	0	0	0	7.8362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_2441	12407	0	0	0	0	31.1974	0	0	3.2609	0	0	0	0	0	0	0	5.5619	0	0	0	0	0	0	0	0	0	3.5473	0	0	0	0	0	0	0	0	3.0528	0	7.8536	0	0	0	0	0
biochar_2018_2451	12334	0	0	0	0	7.6136	0	0	0	0	0	0	0	0	0	0	3.2085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7101	0	0	2.173	0	0
biochar_2018_2468	12249	0	0	2.2791	0	0	0	0	0	3.3756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2745
biochar_2018_2488	12150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1667	0	0	0	0	0
biochar_2018_2494	12141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.0682	0	0	0	0	0
biochar_2018_2522	12004	0	0	0	0	12.6975	0	0	0	0	0	0	0	0	0	0	7.8812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8504	0	0	0	0	2.3121
biochar_2018_2548	11863	1.8868	0	0	0	0	0	5.3983	0	3.6721	0	0	0	0	0	2.1225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3779	0	0	2.0827
biochar_2018_2549	11853	0	0	0	0	0	0	0	0	2.3052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_2553	11829	0	0	0	0	0	0	0	1.6273	2.5905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_2554	11824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_2583	11723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_2590	11703	0	0	1.6845	0	0	0	2.2211	0	4.3017	0	0	0	0	0	0	3.1905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6445	0	0	0	0	6.0952
biochar_2018_2594	11675	0	0	0	0	7.2516	0	0	0	0	0	0	0	0	0	0	5.7062	0	0	0	0	2.7453	0	0	3.265	0	27.9056	0	0	0	0	0	0	0	0	10.265	0	0	0	0	0	0	0
biochar_2018_2609	11561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4437
biochar_2018_2629	11481	0	4.7102	34.9546	0	21.7156	0	8.0406	0	0	0	0	0	0	0	0	15.8128	2.4107	5.8958	0	0	7.7345	0	0	0	0	11.8622	0	0	0	0	0	0	0	0	0	0	17.6106	0	0	0	0	18.9915
biochar_2018_264	49685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_2640	11428	0	0	0	0	0	0	0	2.0253	4.203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_2653	11386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6868	0	0	4.5761	0	0	0	0	0	0	0	0	0	0	0	0	4.7515	0	0	0	0	0
biochar_2018_2665	11317	0	0	0	0	12.8736	0	0	0	0	0	0	0	0	0	0	2.0453	0	0	0	0	0	0	0	29.6426	0	36.3232	0	0	0	0	0	0	0	0	0	0	8.5171	0	0	0	0	0
biochar_2018_2700	11142	0	0	0	0	7.8015	0	0	0	0	0	0	0	0	0	0	5.0877	0	0	0	0	0	0	0	2.7045	0	27.2743	0	0	0	0	0	0	0	0	10.2154	0	0	0	0	0	0	0
biochar_2018_2704	11137	0	12.9602	152.7615	0	176.8005	0	93.6889	0	5.5745	0	10.0882	0	0	22.8296	0	620.5931	0	1034.988	0	0	1501.8157	0	0	429.4085	0	153.9551	0	15.114	0	9.8255	0	11.0698	0	0	203.1356	0	290.2074	6.6293	216.3618	0	0	58.2739
biochar_2018_2712	11112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.958	0	0	0	0	2.6562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.2513	0	0	0	0	0
biochar_2018_2716	11104	0	0	0	0	50.3647	0	0	0	0	0	0	0	0	0	0	5.7456	0	0	0	0	0	0	0	16.4337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_2726	11077	0	0	0	0	3.4856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6456	0	0	0	0	0
biochar_2018_2740	11016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_2746	11003	0	0	0	0	21.4867	0	0	0	0	0	0	0	0	0	0	7.4899	0	8.832	0	0	10.4712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_275	49226	0	0	13.2977	0	3.5568	0	13.0756	0	0	0	0	0	1.6924	6.2908	0	5.3378	0	28.9918	0	0	83.4555	0	0	232.8248	0	78.5456	0	2.6397	0	8.6045	0	0	0	0	5.1312	0	7.9751	3.7751	31.4717	0	0	6.1606
biochar_2018_2762	10937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_280	49112	0	0	0	0	6.1935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_2819	10687	0	0	0	0	0	0	0	5.2816	2.4045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.3474	0	0	0	0	0	0	0	5.0035
biochar_2018_2827	10665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0348	0	3.6726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_2835	10615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_2849	10577	0	0	0	0	0	0	0	0	0	0	2.0212	0	0	0	0	16.2486	0	0	0	0	9.5821	0	0	27.3645	0	22.7866	0	0	0	0	0	0	0	0	32.6276	0	0	0	0	0	0	0
biochar_2018_285	48859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_2858	10527	0	0	0	0	0	0	0	4.1846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_2861	10518	0	0	0	2.2649	206.9257	0	0	2.9582	4.4947	0	0	0	0	0	0	172.7559	0	2.7979	2.392	0	0	0	0	16.901	0	18.141	0	0	0	0	0	0	0	0	0	0	35.0751	0	0	0	0	0
biochar_2018_2867	10467	0	0	0	0	7.0107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.5021	0	0	0	0	0
biochar_2018_289	48792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_2925	10231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7552	0	0	1.8491	0	0	3.6799	7.3608	0	0	3.1789	0	0
biochar_2018_2929	10217	0	0	0	0	10.0927	0	0	0	0	0	0	0	0	0	0	0	0	9.8986	0	0	0	0	0	27.2727	0	17.0334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_293	48739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.4074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_2951	10150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.003	0	0	0	0	0
biochar_2018_296	48517	0	0	0	0	2.5109	0	0	0	12.3735	0	0	0	0	0	2.2968	58.0813	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0182	0	0	0	0	0	0	22.4379	0	0	0	0	0
biochar_2018_2963	10098	0	0	0	0	204.3443	0	0	3.8155	4.6459	0	0	0	0	0	0	145.3261	0	2.8906	2.091	0	0	0	0	20.3512	0	16.9494	0	0	0	2.0766	0	0	0	0	4.1726	0	49.7627	0	0	0	0	0
biochar_2018_2965	10087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_316	47888	0	2.1087	15.3652	0	27.6721	0	0	0	2.457	0	0	0	0	0	4.678	101.1072	2.5392	3.594	2.5785	1.6278	4.6942	0	0	0	0	12.393	0	0	0	0	0	0	0	0	0	1.7685	21.8937	0	0	0	0	13.1634
biochar_2018_318	47833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0725	0	0	0	0	0
biochar_2018_32	75262	0	0	3.7586	0	0	0	0	0	7.0717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0233	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_326	47610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7335	0	3.4734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_329	47515	0	0	2.7904	0	4.0835	0	1.7351	0	0	0	0	0	0	0	1.8613	21.3955	0	0	0	0	0	0	0	0	0	3.0818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_332	47408	0	14.9945	34.2603	0	10.4457	3.8139	19.8327	0	0	0	0	0	0	0	0	9.3845	0	0	8.0417	0	2.0798	0	0	0	0	3.6867	0	0	0	0	0	0	0	12.8857	0	2.4478	19.0554	3.5531	4.0157	8.2449	0	44.3941
biochar_2018_336	47227	0	0	1.821	0	0	0	0	0	3.3873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9004	3.8802	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_341	47097	0	0	1.5824	0	17.9209	0	0	0	0	0	0	0	0	0	0	56.4961	0	2.8541	0	0	14.2844	0	0	151.4508	0	97.1507	0	0	0	0	0	0	0	0	1.6711	0	0	0	0	0	0	0
biochar_2018_369	46450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.8409	0	0	0	0	0
biochar_2018_374	46386	0	0	6.5	0	0	0	0	0	0	0	0	0	0	0	0	18.227	0	0	0	0	7.2667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1987	0	0	0	0	2.4689
biochar_2018_387	46172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.2349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_40	72724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0659	0	0	0	0	0
biochar_2018_402	45882	0	0	2.5651	0	4.7605	0	1.6957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_409	45727	0	0	0	0	0	0	0	0	3.9536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_410	45718	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_434	45183	0	0	1.628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_45	72088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5509	0	0	0	0	5.9343	0	0	0	0	3.5538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_461	44273	0	0	0	0	0	0	0	0	13.721	0	0	0	0	0	0	31.981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.8443	0	0	0	0	2.8636
biochar_2018_475	44048	0	0	0	0	8.8146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.9357	0	9.6579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_485	43905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4083	0	0	0	0	0
biochar_2018_492	43636	0	0	4.5989	0	11.0473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.5311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_496	43595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.6151	0	5.835	0	0	16.6341	0	0	5.7818	0	15.8587	0	0	0	0	0	0	0	0	3.8351	0	38.5922	0	0	0	0	0
biochar_2018_505	43373	0	0	0	0	0	0	0	0	2.9361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9087	0	0	0	0	2.7088
biochar_2018_51	70309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_520	43063	0	0	0	0	80.9121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.8867	0	17.0126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_549	42452	0	0	0	0	7.4242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_592	41637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.3092
biochar_2018_601	41562	0	0	0	0	9.1152	0	0	3.7417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_606	41479	1.5827	6.5898	25.6081	0	0	0	6.6426	1.7967	20.7946	0	0	5.3925	0	0	4.7107	11.8924	5.3122	2.8277	3.2795	3.256	0	0	0	0	0	2.0617	2.0078	8.4163	0	2.9262	0	0	0	12.5678	0	7.8769	45.4527	0	0	0	0	49.1523
biochar_2018_622	41262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1078
biochar_2018_633	41064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.648	0	0	0	0	0
biochar_2018_665	40594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3261	0	75.8744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_67	65980	0	0	0	0	0	0	0	0	5.6127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_686	40271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.6625	0	2.8741	0	0	0	0	0	0	0	1.7336	0	0	0	7.723	0	0	0	0	2.6789	0	5.8663	0	0	0	0	0
biochar_2018_724	39677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_741	39358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_772	38652	0	0	0	0	0	0	0	0	6.2904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_778	38487	0	0	0	0	0	0	0	0	1.8315	0	0	1.7095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.638	0	0	0	0	0
biochar_2018_79	64727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_793	38090	0	0	0	0	0	0	0	2.1059	7.8133	0	0	4.5264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4349	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_821	37524	0	0	0	0	2.4667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_827	37268	0	0	0	0	0	0	0	1.5024	5.3543	0	0	0	0	0	0	6.4032	0	0	0	0	0	0	0	0	0	4.6394	0	0	0	0	0	0	0	0	0	5.0709	3.4561	0	0	0	0	0
biochar_2018_829	37172	0	0	0	0	0	0	0	0	3.6559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_841	36855	0	0	2.5716	0	114.596	0	0	0	0	0	0	0	0	0	0	79.9501	0	1.9084	0	0	4.0098	0	0	0	0	23.1988	0	0	0	0	0	0	0	0	0	0	10.3407	0	0	0	0	0
biochar_2018_90	63283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_908	35456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0004	0	0	3.9785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_91	62939	0	0	0	0	0	0	0	0	2.0098	0	0	0	0	0	0	6.1309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6695	0	0	0	0	0
biochar_2018_921	34928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.8336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7914	0	0	0	0	0
biochar_2018_93	62822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.4662	0	220.2996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_933	34612	0	0	2.5719	0	0	0	0	0	4.9949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_937	34552	0	0	0	0	0	0	0	0	3.0858	0	2.967	0	0	3.7317	0	18.3035	0	0	0	0	1.8556	0	0	65.6683	2.4629	667.4662	0	0	0	0	0	0	0	0	5.2821	0	3.7194	0	0	0	0	0
biochar_2018_943	34238	0	0	0	0	81.959	0	0	0	0	0	0	0	0	0	0	69.9675	0	0	0	0	0	0	0	6.2808	0	14.1951	0	0	0	0	0	0	0	0	0	0	13.0299	0	0	0	0	0
biochar_2018_971	33119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_972	33065	0	0	0	0	0	0	0	0	4.587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
biochar_2018_996	32339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7911
EarthsVirome_10862	32726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.6742	0	0	0	0	0	0	0	0	0	0	0
EarthsVirome_13026	29603	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7037	0	0	0	0	0	0	0	0	0	2.6953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
